"",".y.","group1","group2","p","p.adj","p.format","p.signif","method"
"1658","Love","2013","2017",0.529411764705882,1,"0.5294","ns","Wilcoxon"
"1659","Love","2013","2019",0.521739130434783,1,"0.5217","ns","Wilcoxon"
"1660","Love","2013","2020",0.443697478991597,1,"0.4437","ns","Wilcoxon"
"1661","Love","2013","2022",0.405797101449275,1,"0.4058","ns","Wilcoxon"
"1662","Love","2013","2024",0.159090909090909,1,"0.1591","ns","Wilcoxon"
"1663","Love","2013","2016",0.333333333333333,1,"0.3333","ns","Wilcoxon"
"1664","Love","2013","2011",0.8,1,"0.8000","ns","Wilcoxon"
"1665","Love","2013","2018",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"1666","Love","2014","2015",0.941176470588235,1,"0.9412","ns","Wilcoxon"
"1667","Love","2014","2017",0.358083796411991,1,"0.3581","ns","Wilcoxon"
"1668","Love","2014","2019",0.455492728010299,1,"0.4555","ns","Wilcoxon"
"1669","Love","2014","2020",0.0988182629133691,1,"0.0988","ns","Wilcoxon"
"1670","Love","2014","2022",0.190671482440189,1,"0.1907","ns","Wilcoxon"
"1671","Love","2014","2024",0.00372787660677647,0.64,"0.0037","**","Wilcoxon"
"1672","Love","2014","2016",0.0784313725490196,1,"0.0784","ns","Wilcoxon"
"1673","Love","2014","2011",0.681940144478844,1,"0.6819","ns","Wilcoxon"
"1674","Love","2014","2018",0.117647058823529,1,"0.1176","ns","Wilcoxon"
"1675","Love","2015","2017",0.25,1,"0.2500","ns","Wilcoxon"
"1676","Love","2015","2019",0.608695652173913,1,"0.6087","ns","Wilcoxon"
"1677","Love","2015","2020",0.588235294117647,1,"0.5882","ns","Wilcoxon"
"1678","Love","2015","2022",0.608695652173913,1,"0.6087","ns","Wilcoxon"
"1679","Love","2015","2024",0.3125,1,"0.3125","ns","Wilcoxon"
"1680","Love","2015","2016",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"1681","Love","2015","2011",0.8,1,"0.8000","ns","Wilcoxon"
"1682","Love","2015","2018",1,1,"1.0000","ns","Wilcoxon"
"1683","Love","2017","2019",0.866612840177173,1,"0.8666","ns","Wilcoxon"
"1684","Love","2017","2020",0.320646984994041,1,"0.3206","ns","Wilcoxon"
"1685","Love","2017","2022",0.236934299872304,1,"0.2369","ns","Wilcoxon"
"1686","Love","2017","2024",0.00761401399780227,1,"0.0076","**","Wilcoxon"
"1687","Love","2017","2016",0.0882352941176471,1,"0.0882","ns","Wilcoxon"
"1688","Love","2017","2011",0.961300309597523,1,"0.9613","ns","Wilcoxon"
"1689","Love","2017","2018",0.125,1,"0.1250","ns","Wilcoxon"
"1690","Love","2019","2020",0.22133775001521,1,"0.2213","ns","Wilcoxon"
"1691","Love","2019","2022",0.345323552282634,1,"0.3453","ns","Wilcoxon"
"1692","Love","2019","2024",0.00521106503561327,0.89,"0.0052","**","Wilcoxon"
"1693","Love","2019","2016",0.0434782608695652,1,"0.0435","*","Wilcoxon"
"1694","Love","2019","2011",0.97257525083612,1,"0.9726","ns","Wilcoxon"
"1695","Love","2019","2018",0.173913043478261,1,"0.1739","ns","Wilcoxon"
"1696","Love","2020","2022",0.639328896416746,1,"0.6393","ns","Wilcoxon"
"1697","Love","2020","2024",0.180403730068696,1,"0.1804","ns","Wilcoxon"
"1698","Love","2020","2016",0.443697478991597,1,"0.4437","ns","Wilcoxon"
"1699","Love","2020","2011",0.906109470815353,1,"0.9061","ns","Wilcoxon"
"1700","Love","2020","2018",0.0588235294117647,1,"0.0588","ns","Wilcoxon"
"1701","Love","2022","2024",0.0847578859215185,1,"0.0848","ns","Wilcoxon"
"1702","Love","2022","2016",0.144927536231884,1,"0.1449","ns","Wilcoxon"
"1703","Love","2022","2011",0.918260869565217,1,"0.9183","ns","Wilcoxon"
"1704","Love","2022","2018",0.173913043478261,1,"0.1739","ns","Wilcoxon"
"1705","Love","2024","2016",0.852272727272727,1,"0.8523","ns","Wilcoxon"
"1706","Love","2024","2011",0.378800611153552,1,"0.3788","ns","Wilcoxon"
"1707","Love","2024","2018",0.0625,1,"0.0625","ns","Wilcoxon"
"1708","Love","2016","2011",0.533333333333333,1,"0.5333","ns","Wilcoxon"
"1709","Love","2016","2018",0.666666666666667,1,"0.6667","ns","Wilcoxon"
"1710","Love","2011","2018",0.4,1,"0.4000","ns","Wilcoxon"
